exercise,exercising,physical exercise
exercise,physical exercise,physical exertion
exercise,physical exertion,workout
exercise,workout,use
exercise,use,usage
exercise,usage,utilization
exercise,utilization,utilisation
exercise,utilisation,employment
exercise,employment,practice
exercise,practice,drill
exercise,drill,practice session
exercise,practice session,recitation
exercise,recitation,example
exercise,exert,practice
exercise,practice,practise
exercise,practise,do
exercise,do,work
exercise,work,work out
exercise,work out,drill
exercise,drill,practice
exercise,practice,practise
exercising,exercise,physical exercise
exercising,physical exercise,physical exertion
exercising,physical exertion,workout
exercising,exert,exercise
exercising,exercise,practice
exercising,practice,practise
exercising,practise,exercise
exercising,exercise,do
exercising,do,exercise
exercising,exercise,work
exercising,work,work out
exercising,work out,exercise
exercising,exercise,work out
exercising,work out,drill
exercising,drill,exercise
exercising,exercise,practice
exercising,practice,practise
exertion,effort,elbow grease
exertion,elbow grease,travail
exertion,travail,sweat
exhalation,halitus,expiration
exhalation,expiration,breathing out
exhaust,exhaust fumes,fumes
exhaust,fumes,exhaust system
exhaust,wash up,beat
exhaust,beat,tucker
exhaust,tucker,tucker out
exhaust,tucker out,consume
exhaust,consume,eat up
exhaust,eat up,use up
exhaust,use up,eat
exhaust,eat,deplete
exhaust,deplete,run through
exhaust,run through,wipe out
exhaust,wipe out,run down
exhaust,run down,play out
exhaust,play out,sap
exhaust,sap,tire
exhaust,tire,discharge
exhaust,discharge,expel
exhaust,expel,eject
exhaust,eject,release
exhaustion,debilitation,enervation
exhaustion,enervation,enfeeblement
exhibit,expose,display
exhibit,display,show
exhibit,show,demo
exhibit,demo,present
exhibit,present,demonstrate
exhibit,demonstrate,parade
exhibit,parade,march
exiguity,meagerness,meagreness
exiguity,meagreness,leanness
exiguity,leanness,poorness
exiguity,poorness,scantiness
exiguity,scantiness,scantness
existence,being,beingness
existence,beingness,universe
existence,universe,creation
existence,creation,world
existence,world,cosmos
existence,cosmos,macrocosm
exit,issue,outlet
exit,outlet,way out
exit,way out,passing
exit,passing,loss
exit,loss,departure
exit,departure,expiration
exit,expiration,going
exit,going,release
exit,go out,get out
exit,get out,leave
exit,leave,die
exit,die,decease
exit,decease,perish
exit,perish,go
exit,go,pass away
exit,pass away,expire
exit,expire,pass
exit,pass,kick the bucket
exit,kick the bucket,cash in one's chips
exit,cash in one's chips,buy the farm
exit,buy the farm,conk
exit,conk,give-up the ghost
exit,give-up the ghost,drop dead
exit,drop dead,pop off
exit,pop off,choke
exit,choke,croak
exit,croak,snuff it
exogen,dicot,dicotyledon
exogen,dicotyledon,magnoliopsid
expanse,sweep,area
expanse,area,surface area
expansion,enlargement,elaboration
expansion,elaboration,expanding upon
expansiveness,expansivity,effusiveness
expansiveness,effusiveness,expansivity
expansivity,coefficient of expansion,expansiveness
expansivity,expansiveness,effusiveness
expansivity,effusiveness,expansiveness
expatriation,exile,deportation
expatriation,deportation,transportation
expatriation,transportation,emigration
expatriation,emigration,out-migration
expectation,outlook,prospect
expectation,prospect,anticipation
expectation,anticipation,arithmetic mean
expectation,arithmetic mean,first moment
expectation,first moment,expected value
expedience,expediency,opportunism
expedience,opportunism,self-interest
expedience,self-interest,self-seeking
expedition,military expedition,hostile expedition
expedition,hostile expedition,excursion
expedition,excursion,jaunt
expedition,jaunt,outing
expedition,outing,junket
expedition,junket,pleasure trip
expedition,pleasure trip,sashay
expedition,sashay,dispatch
expedition,dispatch,despatch
expedition,despatch,expeditiousness
expeditiousness,dispatch,despatch
expeditiousness,despatch,expedition
expelling,expel,throw out
expelling,throw out,kick out
expelling,kick out,oust
expelling,oust,throw out
expelling,throw out,drum out
expelling,drum out,boot out
expelling,boot out,kick out
expelling,kick out,expel
expelling,expel,rout
expelling,rout,rout out
expelling,rout out,expel
expelling,expel,exhaust
expelling,exhaust,discharge
expelling,discharge,expel
expelling,expel,eject
expelling,eject,release
expending,use,expend
expending,expend,spend
expending,spend,expend
expending,expend,drop
expenditure,outgo,spending
expenditure,spending,outlay
expenditure,outlay,expending
expenditure,expending,consumption
expenditure,consumption,using up
experience,see,go through
experience,go through,know
experience,know,live
experience,live,receive
experience,receive,have
experience,have,get
experience,get,feel
experience,feel,have
expiation,atonement,satisfaction
expiation,satisfaction,atonement
expiation,atonement,propitiation
expiration,termination,expiry
expiration,expiry,passing
expiration,passing,loss
expiration,loss,departure
expiration,departure,exit
expiration,exit,going
expiration,going,release
expiration,release,exhalation
expiration,exhalation,breathing out
expiry,termination,expiration
expiry,expiration,death
expiry,death,decease
expletive,curse,curse word
expletive,curse word,oath
expletive,oath,swearing
expletive,swearing,swearword
expletive,swearword,cuss
exploit,work,tap
exploit,tap,overwork
exploitation,development,victimization
exploitation,victimization,victimisation
exploitation,victimisation,using
explosion,detonation,blowup
explosion,blowup,burst
explosion,burst,plosion
exponent,advocate,advocator
exponent,advocator,proponent
exponent,proponent,power
exponent,power,index
expose,unwrap,disclose
expose,disclose,let on
expose,let on,bring out
expose,bring out,reveal
expose,reveal,discover
expose,discover,divulge
expose,divulge,break
expose,break,give away
expose,give away,let out
expose,let out,exhibit
expose,exhibit,display
expose,display,uncover
expose,uncover,disclose
expose,disclose,queer
expose,queer,scupper
expose,scupper,endanger
expose,endanger,peril
expose,peril,debunk
exposition,expounding,exhibition
exposition,exhibition,expo
expostulation,remonstrance,remonstration
expostulation,remonstration,objection
exposure,vulnerability,photograph
exposure,photograph,photo
exposure,photo,picture
exposure,picture,pic
expounding,elaborate,lucubrate
expounding,lucubrate,expatiate
expounding,expatiate,exposit
expounding,exposit,enlarge
expounding,enlarge,flesh out
expounding,flesh out,expand
expounding,expand,expound
expounding,expound,dilate
expounding,dilate,set forth
expounding,set forth,expound
expounding,expound,exposit
expression,look,aspect
expression,aspect,facial expression
expression,facial expression,face
expression,face,manifestation
expression,manifestation,reflection
expression,reflection,reflexion
expression,reflexion,verbal expression
expression,verbal expression,verbalism
expression,verbalism,saying
expression,saying,locution
expression,locution,formulation
expression,formulation,formula
expression,formula,construction
expression,construction,grammatical construction
expressway,freeway,motorway
expressway,motorway,pike
expressway,pike,state highway
expressway,state highway,superhighway
expressway,superhighway,throughway
expressway,throughway,thruway
expulsion,ejection,exclusion
expulsion,exclusion,riddance
expulsion,riddance,extrusion
expulsion,extrusion,projection
expulsion,projection,ejection
expulsion,ejection,forcing out
expunging,strike,scratch
expunging,scratch,expunge
expunging,expunge,excise
extension,propagation,extension service
extension,extension service,university extension
extension,university extension,filename extension
extension,filename extension,file name extension
extension,file name extension,reference
extension,reference,denotation
extension,denotation,lengthiness
extension,lengthiness,prolongation
extension,prolongation,telephone extension
extension,telephone extension,extension phone
extension,extension phone,elongation
extension,elongation,annex
extension,annex,annexe
extension,annexe,wing
extenuation,mitigation,palliation
exteriorisation,externalization,externalisation
exteriorisation,externalisation,exteriorization
exteriorization,externalization,externalisation
exteriorization,externalisation,exteriorisation
externalisation,externalization,exteriorization
externalisation,exteriorization,exteriorisation
externalization,externalisation,exteriorization
externalization,exteriorization,exteriorisation
extinction,defunctness,extermination
extinction,extermination,experimental extinction
extinction,experimental extinction,extinguishing
extinction,extinguishing,quenching
extinguishing,snuff out,extinguish
extinguishing,extinguish,snuff out
extinguishing,snuff out,blow out
extinguishing,blow out,extinguish
extinguishing,extinguish,quench
extinguishing,quench,stub out
extinguishing,stub out,crush out
extinguishing,crush out,extinguish
extinguishing,extinguish,press out
extinguishing,press out,extinguish
extinguishing,extinguish,eliminate
extinguishing,eliminate,get rid of
extinguishing,get rid of,do away with
extinguishing,do away with,eliminate
extinguishing,eliminate,annihilate
extinguishing,annihilate,extinguish
extinguishing,extinguish,eradicate
extinguishing,eradicate,wipe out
extinguishing,wipe out,decimate
extinguishing,decimate,carry off
extirpation,ablation,cutting out
extirpation,cutting out,excision
extirpation,excision,deracination
extolment,praise,congratulations
extolment,congratulations,kudos
extract,infusion,excerpt
extract,excerpt,excerption
extract,excerption,selection
extract,pull out,pull
extract,pull,pull up
extract,pull up,take out
extract,take out,draw out
extract,draw out,educe
extract,educe,evoke
extract,evoke,elicit
extract,elicit,draw out
extract,draw out,distill
extract,distill,distil
extract,distil,press out
extract,press out,express
extract,express,excerpt
extract,excerpt,take out
extractor,centrifuge,separator
extractor,separator,cartridge extractor
extractor,cartridge extractor,cartridge remover
extravagance,extravagancy,prodigality
extravagance,prodigality,profligacy
extravagance,profligacy,prodigality
extravagance,prodigality,lavishness
extravagance,lavishness,highlife
extravagance,highlife,high life
extremum,extreme point,extreme
extremum,extreme,peak
extrication,unsnarling,untangling
extrication,untangling,disentanglement
extrusion,bulge,bump
extrusion,bump,hump
extrusion,hump,swelling
extrusion,swelling,gibbosity
extrusion,gibbosity,gibbousness
extrusion,gibbousness,jut
extrusion,jut,prominence
extrusion,prominence,protuberance
extrusion,protuberance,protrusion
extrusion,protrusion,excrescence
extrusion,excrescence,expulsion
exudate,exude,transude
exudate,transude,ooze out
exudate,ooze out,ooze
exultation,jubilance,jubilancy
exultation,jubilancy,jubilation
exultation,jubilation,rejoicing
exultation,rejoicing,jubilation
eye,oculus,optic
eye,optic,center
eye,center,centre
eye,centre,middle
eye,middle,heart
eyecup,eyebath,eye cup
eyecup,eye cup,optic cup
eyeglasses,spectacles,specs
eyeglasses,specs,glasses
eyeglasses,glasses,monocle
eyeglasses,monocle,eyeglass
eyehole,peephole,spyhole
eyehole,spyhole,eyelet
eyelet,eyehole,cringle
eyelet,cringle,loop
eyelet,loop,grommet
eyelet,grommet,grummet
eyes,eye,oculus
eyes,oculus,optic
eyes,optic,eye
eyes,eye,center
eyes,center,centre
eyes,centre,middle
eyes,middle,heart
eyes,heart,eye
eyeshade,bill,peak
eyeshade,peak,visor
eyeshade,visor,vizor
eyetooth,canine,canine tooth
eyetooth,canine tooth,eye tooth
eyetooth,eye tooth,dogtooth
eyetooth,dogtooth,cuspid
eyra,jaguarundi,jaguarundi cat
eyra,jaguarundi cat,jaguarondi
eyra,jaguarondi,felis yagouaroundi
eyrie,aerie,aery
eyrie,aery,eyry
eyrie,eyry,aerie
eyrie,aerie,aery
eyrie,aery,eyry
eyry,aerie,aery
eyry,aery,eyrie
eyry,eyrie,aerie
eyry,aerie,aery
eyry,aery,eyrie
fable,fabrication,fiction
fable,fiction,parable
fable,parable,allegory
fable,allegory,apologue
fable,apologue,legend
fabric,cloth,material
fabric,material,textile
fabric,textile,framework
fabrication,fiction,fable
fabrication,fable,fictionalization
fabrication,fictionalization,fictionalisation
fabrication,fictionalisation,manufacture
fabrication,manufacture,manufacturing
fabrication,manufacturing,assembly
fabrication,assembly,lying
fabrication,lying,prevarication
facade,frontage,frontal
facade,frontal,window dressing
face,human face,expression
face,expression,look
face,look,aspect
face,aspect,facial expression
face,facial expression,side
face,side,grimace
face,grimace,font
face,font,fount
face,fount,typeface
face,typeface,case
face,case,boldness
face,boldness,nerve
face,nerve,brass
face,brass,cheek
face,confront,face up
face,face up,confront
face,confront,front
face,front,look
face,look,confront
face,confront,present
face-off,confrontation,encounter
face-off,encounter,showdown
facelift,face lift,lift
facelift,lift,face lifting
facelift,face lifting,cosmetic surgery
facelift,cosmetic surgery,rhytidectomy
facelift,rhytidectomy,rhytidoplasty
facelift,rhytidoplasty,nip and tuck
facelift,nip and tuck,face lift
facelift,face lift,face lifting
facility,installation,adeptness
facility,adeptness,adroitness
facility,adroitness,deftness
facility,deftness,quickness
facility,quickness,readiness
facing,veneer,cladding
facing,cladding,lining
facing,confront,face up
facing,face up,face
facing,face,confront
facing,confront,face
facing,face,front
facing,front,look
facing,look,face
facing,face,confront
facing,confront,face
facing,face,present
facing,present,face
facsimile,autotype,facsimile machine
facsimile,facsimile machine,fax
faction,cabal,junto
faction,junto,camarilla
faction,camarilla,sect
factoring,factor,factor in
factoring,factor in,factor out
factoring,factor out,factor
factoring,factor,factor in
factoring,factor in,factor out
factory,mill,manufacturing plant
factory,manufacturing plant,manufactory
faculty,mental faculty,module
faculty,module,staff
fade,slice,slicing
fade,slicing,disappearance
fade,melt,wither
fade,wither,evanesce
fade,evanesce,blow over
fade,blow over,pass off
fade,pass off,fleet
fade,fleet,pass
fade,pass,languish
fading,fade,melt
fading,melt,fade
fading,fade,wither
fading,wither,evanesce
fading,evanesce,fade
fading,fade,blow over
fading,blow over,pass off
fading,pass off,fleet
fading,fleet,pass
fading,pass,languish
fading,languish,fade
faecalith,coprolith,fecalith
faecalith,fecalith,stercolith
faeces,fecal matter,faecal matter
faeces,faecal matter,feces
faeces,feces,bm
faeces,bm,stool
faeces,stool,ordure
faeces,ordure,dejection
faerie,fairy,faery
faerie,faery,fay
faerie,fay,sprite
faerie,sprite,fairyland
faerie,fairyland,faery
faery,fairy,faerie
faery,faerie,fay
faery,fay,sprite
faery,sprite,fairyland
faery,fairyland,faerie
faggot,fagot,fag
faggot,fag,fairy
faggot,fairy,nance
faggot,nance,pansy
faggot,pansy,queen
faggot,queen,queer
faggot,queer,poof
faggot,poof,poove
faggot,poove,pouf
faggot,pouf,fagot
faggot,fagot,faggot up
faggoting,faggot,fagot
faggoting,fagot,faggot
faggoting,faggot,fagot
faggoting,fagot,faggot
faggoting,faggot,fagot
faggoting,fagot,faggot up
fagot,faggot,fag
fagot,fag,fairy
fagot,fairy,nance
fagot,nance,pansy
fagot,pansy,queen
fagot,queen,queer
fagot,queer,poof
fagot,poof,poove
fagot,poove,pouf
fagot,pouf,faggot
fagot,faggot,faggot up
fagoting,faggot,fagot
fagoting,fagot,faggot
fagoting,faggot,fagot
fagoting,fagot,faggot
fagoting,faggot,fagot
fagoting,fagot,faggot up
failure,loser,nonstarter
failure,nonstarter,unsuccessful person
failure,unsuccessful person,bankruptcy
fair-mindedness,fairness,candor
fair-mindedness,candor,candour
fairness,equity,fair-mindedness
fairness,fair-mindedness,candor
fairness,candor,candour
fairness,candour,paleness
fairness,paleness,blondness
fairness,blondness,comeliness
fairness,comeliness,loveliness
fairness,loveliness,beauteousness
fairy,faery,faerie
fairy,faerie,fay
fairy,fay,sprite
fairy,sprite,fagot
fairy,fagot,faggot
fairy,faggot,fag
fairy,fag,nance
fairy,nance,pansy
fairy,pansy,queen
fairy,queen,queer
fairy,queer,poof
fairy,poof,poove
fairy,poove,pouf
fairyland,fantasy world,phantasy world
fairyland,phantasy world,faerie
fairyland,faerie,faery
faithlessness,falseness,fickleness
faithlessness,fickleness,inconstancy
fakeer,fakir,faqir
fakeer,faqir,faquir
fakeer,bogus,fake
fakeer,fake,phony
fakeer,phony,phoney
fakeer,phoney,bastard
fakeer,bastard,fake
fakeer,fake,false
fakeer,false,faux
fakeer,faux,imitation
fakeer,imitation,simulated
faker,imposter,impostor
faker,impostor,pretender
faker,pretender,fake
faker,fake,fraud
faker,fraud,sham
faker,sham,shammer
faker,shammer,pseudo
faker,pseudo,pseud
faker,pseud,role player
fakir,fakeer,faqir
fakir,faqir,faquir
falderol,folderal,frill
falderol,frill,gimcrackery
falderol,gimcrackery,gimcrack
falderol,gimcrack,nonsense
falderol,nonsense,trumpery
fallal,bangle,bauble
fallal,bauble,gaud
fallal,gaud,gewgaw
fallal,gewgaw,novelty
fallal,novelty,trinket
faller,lumberman,lumberjack
faller,lumberjack,logger
faller,logger,feller
falloff,slump,slack
falloff,slack,drop-off
falloff,drop-off,falling off
falsehood,falsity,untruth
falsehood,untruth,falsification
falseness,falsity,faithlessness
falseness,faithlessness,fickleness
falseness,fickleness,inconstancy
falseness,inconstancy,insincerity
falseness,insincerity,hollowness
falsification,disproof,refutation
falsification,refutation,misrepresentation
falsification,misrepresentation,falsehood
falsification,falsehood,falsifying
falsification,falsifying,disproof
falsification,disproof,refutation
falsification,refutation,refutal
falsifying,falsification,disproof
falsifying,disproof,refutation
falsifying,refutation,refutal
falsifying,falsify,distort
falsifying,distort,garble
falsifying,garble,warp
falsifying,warp,fudge
falsifying,fudge,manipulate
falsifying,manipulate,fake
falsifying,fake,falsify
falsifying,falsify,cook
falsifying,cook,wangle
falsifying,wangle,misrepresent
falsifying,misrepresent,falsify
falsifying,falsify,interpolate
falsifying,interpolate,alter
falsifying,alter,falsify
falsity,falseness,falsehood
falsity,falsehood,untruth
falter,hesitation,waver
falter,waver,faltering
falter,waver,stumble
falter,stumble,bumble
falter,bumble,stutter
falter,stutter,stammer
familiarity,acquaintance,conversance
familiarity,conversance,conversancy
familiarity,conversancy,intimacy
familiarity,intimacy,closeness
familiarity,closeness,casualness
familiarity,casualness,impropriety
familiarity,impropriety,indecorum
familiarity,indecorum,liberty
fan-jet,fanjet,turbofan
fan-jet,turbofan,turbojet
fan-jet,turbojet,fanjet
fan-jet,fanjet,fanjet engine
fan-jet,fanjet engine,turbojet
fan-jet,turbojet,turbojet engine
fan-jet,turbojet engine,turbofan
fan-jet,turbofan,turbofan engine
fanjet,fan-jet,turbofan
fanjet,turbofan,turbojet
fanjet,turbojet,fan-jet
fanjet,fan-jet,fanjet engine
fanjet,fanjet engine,turbojet
fanjet,turbojet,turbojet engine
fanjet,turbojet engine,turbofan
fanjet,turbofan,turbofan engine
fanlight,transom,transom window
fanlight,transom window,skylight
fantasm,apparition,phantom
fantasm,phantom,phantasm
fantasm,phantasm,phantasma
fantasm,phantasma,specter
fantasm,specter,spectre
fantasm,spectre,apparition
fantasm,apparition,phantom
fantasm,phantom,phantasm
fantasm,phantasm,phantasma
fantasm,phantasma,shadow
fanweed,field pennycress,french weed
fanweed,french weed,penny grass
fanweed,penny grass,stinkweed
fanweed,stinkweed,mithridate mustard
fanweed,mithridate mustard,thlaspi arvense
faqir,fakir,fakeer
faqir,fakeer,faquir
faquir,fakir,fakeer
faquir,fakeer,faqir
farce,farce comedy,travesty
farce,travesty,forcemeat
fare,do,make out
fare,make out,come
fare,come,get along
farm,grow,raise
farm,raise,produce
farmhand,fieldhand,field hand
farmhand,field hand,farm worker
farmland,farming area,cultivated land
farmland,cultivated land,plowland
farmland,plowland,ploughland
farmland,ploughland,tilled land
farmland,tilled land,tillage
farmland,tillage,tilth
farrago,odds and ends,oddments
farrago,oddments,melange
farrago,melange,ragbag
farrago,ragbag,mishmash
farrago,mishmash,mingle-mangle
farrago,mingle-mangle,hodgepodge
farrago,hodgepodge,hotchpotch
farrago,hotchpotch,gallimaufry
farrago,gallimaufry,omnium-gatherum
farsightedness,presbyopia,hyperopia
farsightedness,hyperopia,hypermetropia
farsightedness,hypermetropia,hypermetropy
farsightedness,hypermetropy,longsightedness
farsightedness,longsightedness,prevision
farsightedness,prevision,foresight
farsightedness,foresight,prospicience
fart,farting,flatus
fart,flatus,wind
fart,wind,breaking wind
farting,fart,flatus
farting,flatus,wind
farting,wind,breaking wind
fascicle,fascicule,fiber bundle
fascicle,fiber bundle,fibre bundle
fascicle,fibre bundle,fasciculus
fasciculus,fiber bundle,fibre bundle
fasciculus,fibre bundle,fascicle
fascination,captivation,enchantment
fascination,enchantment,enthrallment
fashion,manner,mode
fashion,mode,style
fashion,style,way
fastball,heater,smoke
fastball,smoke,hummer
fastball,hummer,bullet
fastener,fastening,holdfast
fastener,holdfast,fixing
fastening,fastener,holdfast
fastening,holdfast,fixing
fastening,fixing,attachment
fastening,fasten,fix
fastening,fix,secure
fastening,secure,fasten
fastening,fasten,tighten
fastening,tighten,fasten
fastness,speed,swiftness
fastness,swiftness,fixedness
fastness,fixedness,fixity
fastness,fixity,fixture
fastness,fixture,secureness
fastness,secureness,stronghold
fate,destiny,fortune
fate,fortune,destiny
fate,destiny,luck
fate,luck,lot
fate,lot,circumstances
fate,circumstances,portion
fate,destine,doom
fate,doom,designate
fathead,goof,goofball
fathead,goofball,bozo
fathead,bozo,jackass
fathead,jackass,goose
fathead,goose,cuckoo
fathead,cuckoo,twat
fathead,twat,zany
fatherland,homeland,motherland
fatherland,motherland,mother country
fatherland,mother country,country of origin
fatherland,country of origin,native land
fathom,penetrate,bottom
fathom,bottom,sound
fatigue,weariness,tiredness
fatigue,tiredness,fatigue duty
fatigue,tire,pall
fatigue,pall,weary
fatigue,weary,jade
fatigue,jade,tire
fatigue,tire,wear upon
fatigue,wear upon,tire out
fatigue,tire out,wear
fatigue,wear,weary
fatigue,weary,jade
fatigue,jade,wear out
fatigue,wear out,outwear
fatigue,outwear,wear down
fatigue,wear down,fag out
fatigue,fag out,fag
fatigues,fatigue,weariness
fatigues,weariness,tiredness
fatigues,tiredness,fatigue
fatigues,fatigue,fatigue duty
fatigues,fatigue duty,fatigue
fatigues,tire,pall
fatigues,pall,weary
fatigues,weary,fatigue
fatigues,fatigue,jade
fatigues,jade,tire
fatigues,tire,wear upon
fatigues,wear upon,tire out
fatigues,tire out,wear
fatigues,wear,weary
fatigues,weary,jade
fatigues,jade,wear out
fatigues,wear out,outwear
fatigues,outwear,wear down
fatigues,wear down,fag out
fatigues,fag out,fag
fatigues,fag,fatigue
fatness,fat,blubber
fatness,blubber,avoirdupois
fatso,fatty,fat person
fatso,fat person,roly-poly
fatso,roly-poly,butterball
fatuity,absurdity,fatuousness
fatuity,fatuousness,silliness
fatuousness,absurdity,fatuity
fatuousness,fatuity,silliness
fault,mistake,error
fault,error,defect
fault,defect,flaw
fault,flaw,demerit
fault,demerit,faulting
fault,faulting,geological fault
fault,geological fault,shift
fault,shift,fracture
fault,fracture,break
faulting,fault,geological fault
faulting,geological fault,shift
faulting,shift,fracture
faulting,fracture,break
favor,favour,party favor
favor,party favor,party favour
favor,party favour,favour
favor,prefer,favour
favor,favour,privilege
favor,privilege,favour
favorableness,favourableness,advantageousness
favorableness,advantageousness,positivity
favorableness,positivity,positiveness
favorableness,positiveness,profitableness
favoritism,favouritism,discrimination
favoritism,discrimination,favouritism
favour,favor,party favor
favour,party favor,party favour
favour,party favour,favor
favour,favor,privilege
favour,privilege,favor
favour,favor,prefer
favour,prefer,favor
favourableness,favorableness,advantageousness
favourableness,advantageousness,positivity
favourableness,positivity,positiveness
favourableness,positiveness,profitableness
favouritism,favoritism,discrimination
favouritism,discrimination,favoritism
fawner,apple polisher,bootlicker
fawner,bootlicker,groveller
fawner,groveller,groveler
fawner,groveler,truckler
feasting,feast,banquet
feasting,banquet,junket
feasting,junket,feast
feasting,feast,banquet
feasting,banquet,junket
feasting,junket,feed
feasting,feed,feast
feather,plume,plumage
feather,plumage,feathering
feather,square,fledge
featherbed,pamper,cosset
featherbed,cosset,cocker
featherbed,cocker,baby
featherbed,baby,coddle
featherbed,coddle,mollycoddle
featherbed,mollycoddle,spoil
featherbed,spoil,indulge
featherbedding,pamper,featherbed
featherbedding,featherbed,cosset
featherbedding,cosset,cocker
featherbedding,cocker,baby
featherbedding,baby,coddle
featherbedding,coddle,mollycoddle
featherbedding,mollycoddle,spoil
featherbedding,spoil,indulge
featherbedding,indulge,featherbed
feathering,feather,square
feathering,square,feather
feathering,feather,square
feathering,square,fledge
feathering,fledge,feather
feathertop,feathertop grass,pennistum villosum
feathertop,pennistum villosum,feather reed grass
feathertop,feather reed grass,calamagrostis acutiflora
feature,characteristic,lineament
feature,lineament,feature film
feature,feature film,feature article
feature,feature article,feature of speech
feature,have,sport
feature,sport,boast
febricity,fever,febrility
febricity,febrility,pyrexia
febricity,pyrexia,feverishness
febrility,fever,febricity
febrility,febricity,pyrexia
febrility,pyrexia,feverishness
fecalith,coprolith,faecalith
fecalith,faecalith,stercolith
feces,fecal matter,faecal matter
feces,faecal matter,faeces
feces,faeces,bm
feces,bm,stool
feces,stool,ordure
feces,ordure,dejection
fecundation,fertilization,fertilisation
fecundation,fertilisation,impregnation
fecundation,impregnation,fertilization
fecundation,fertilization,fertilisation
fecundation,fertilisation,dressing
fecundity,fruitfulness,fertility
fecundity,fertility,fruitfulness
feebleness,infirmity,frailty
feebleness,frailty,debility
feebleness,debility,frailness
feebleness,frailness,valetudinarianism
feebleness,valetudinarianism,tenuity
feed,give,feed in
feed,feed in,eat
feed,eat,run
feed,run,flow
feed,flow,course
feed,course,prey
feed,prey,feast
feed,feast,fertilize
feed,fertilize,fertilise
feed,fertilise,tip
feed,tip,fee
feed,fee,bung
feeder,eater,tributary
feeder,tributary,confluent
feeder,confluent,affluent
feeder,affluent,self-feeder
feeder,self-feeder,bird feeder
feeder,bird feeder,birdfeeder
feeding,feed,give
feeding,give,feed
feeding,feed,feed in
feeding,feed in,feed
feeding,feed,eat
feeding,eat,feed
feeding,feed,run
feeding,run,flow
feeding,flow,feed
feeding,feed,course
feeding,course,prey
feeding,prey,feed
feeding,feed,feast
feeding,feast,fertilize
feeding,fertilize,fertilise
feeding,fertilise,feed
feel,spirit,tone
feel,tone,feeling
feel,feeling,flavor
feel,flavor,flavour
feel,flavour,look
feel,look,smell
feel,smell,tactile property
feel,experience,find
feel,find,sense
feel,sense,finger
feel,finger,palpate
feeler,antenna,overture
feeler,overture,advance
feeler,advance,approach
feeler,approach,antenna
feeler,antenna,barbel
feeling,impression,belief
feeling,belief,notion
feeling,notion,opinion
feeling,opinion,spirit
feeling,spirit,tone
feeling,tone,feel
feeling,feel,flavor
feeling,flavor,flavour
feeling,flavour,look
feeling,look,smell
feeling,smell,touch
feeling,touch,touch sensation
feeling,touch sensation,tactual sensation
feeling,tactual sensation,tactile sensation
feeling,tactile sensation,intuitive feeling
feeling,feel,experience
feeling,experience,find
feeling,find,feel
feeling,feel,sense
feeling,sense,feel
feeling,feel,finger
feeling,finger,palpate
feeling,palpate,feel
feelings,feeling,impression
feelings,impression,feeling
feelings,feeling,belief
feelings,belief,notion
feelings,notion,opinion
feelings,opinion,spirit
feelings,spirit,tone
feelings,tone,feel
feelings,feel,feeling
feelings,feeling,flavor
feelings,flavor,flavour
feelings,flavour,look
feelings,look,smell
feelings,smell,feeling
feelings,feeling,touch
feelings,touch,touch sensation
feelings,touch sensation,tactual sensation
feelings,tactual sensation,tactile sensation
feelings,tactile sensation,feeling
feelings,feeling,intuitive feeling
feelings,feel,experience
feelings,experience,find
feelings,find,feel
feelings,feel,sense
feelings,sense,feel
feelings,feel,finger
feelings,finger,palpate
feelings,palpate,feel
feigning,pretense,pretence
feigning,pretence,dissembling
feigning,dissembling,pretense
feigning,pretense,pretence
feigning,pretence,pretending
feigning,pretending,simulation
feigning,feign,sham
feigning,sham,pretend
feigning,pretend,affect
feigning,affect,dissemble
feigning,dissemble,simulate
feigning,simulate,assume
feigning,assume,sham
feigning,sham,feign
fella,chap,fellow
fella,fellow,feller
fella,feller,lad
fella,lad,gent
fella,gent,blighter
fella,blighter,cuss
fella,cuss,bloke
fellowship,family,company
fellowship,company,companionship
fellowship,companionship,society
felon,criminal,crook
felon,crook,outlaw
felon,outlaw,malefactor
felon,malefactor,whitlow
feminism,feminist movement,women's liberation movement
feminism,women's liberation movement,women's lib
fence,fence in,wall
fence,wall,palisade
fence,palisade,fence in
fence,fence in,surround
fence,surround,argue
fence,argue,contend
fence,contend,debate
fencing,fence,fence in
fencing,fence in,fence
fencing,fence,wall
fencing,wall,palisade
fencing,palisade,fence
fencing,fence,fence in
fencing,fence in,surround
fencing,surround,argue
fencing,argue,contend
fencing,contend,debate
fencing,debate,fence
fender,wing,buffer
fender,buffer,cowcatcher
fender,cowcatcher,pilot
fender,pilot,buffer
fenland,marsh,marshland
fenland,marshland,fen
fennel,florence fennel,finocchio
fennel,finocchio,common fennel
fenugreek,greek clover,trigonella foenumgraecum
fenugreek,trigonella foenumgraecum,fenugreek seed
ferment,agitation,fermentation
ferment,fermentation,tempestuousness
ferment,tempestuousness,unrest
ferment,unrest,zymosis
ferment,zymosis,zymolysis
ferment,zymolysis,fermentation
ferment,fermentation,fermenting
ferment,work,sour
ferment,sour,turn
ferment,turn,work
fermentation,agitation,ferment
fermentation,ferment,tempestuousness
fermentation,tempestuousness,unrest
fermentation,unrest,zymosis
fermentation,zymosis,zymolysis
fermentation,zymolysis,fermenting
fermentation,fermenting,ferment
fermenting,zymosis,zymolysis
fermenting,zymolysis,fermentation
